Срок размещения объявления (дней),Модель машины,Год выпуска,"Пробег, км","Цена машины, ₽",Тип машины,Привод,Тип бензина,Ссылка
14,BMW X1 2.0 AT,2012,140000,1548000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2012_140_000_km_3566472869
7,BMW 8 серия 3.0 AT,2018,73204,8020000,купе,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_8_seriya_3.0_at_2018_73_204_km_3995172768
1,BMW 3 серия 2.0 AT,2007,145000,937000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2007_145_000_km_3849522622
0,BMW X5 3.0 AT,2017,123001,3989000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2017_123_001_km_3900334162
7,BMW X3 2.0 AT,2021,4005,6199000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2021_4_005_km_4049660534
2,BMW 5 серия 3.0 AT,2014,152142,2245000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2014_152_142_km_3943548413
7,BMW X6 3.0 AT,2024,35,12990000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2024_35_km_3821520476
5,BMW X6 3.0 AT,2020,72717,7981000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2020_72_717_km_2810969023
5,BMW X5 M 4.4 AT,2023,1,22000000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_m_4.4_at_2023_1_km_4138531956
7,BMW X4 3.0 AT,2018,35300,5590000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x4_3.0_at_2018_35_300_km_3821443888
5,BMW 5 серия 2.0 AT,2019,87553,4275700,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2019_87_553_km_3799301667
6,BMW X5 3.0 AT,2019,117992,6399000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_117_992_km_3855718588
5,BMW X5 3.0 AT,2021,28601,7362000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2021_28_601_km_3900429164
7,BMW XM 4.4 AT,2023,500,20100000,внедорожник,полный,гибрид,https://www.avito.ru/moskva/avtomobili/bmw_xm_4.4_at_2023_500_km_3063548134
5,BMW X3 2.0 AT,2023,0,8750000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2023_3872342301
7,BMW 5 серия 2.0 AT,2021,41000,5400000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2021_41_000_km_4038077084
7,BMW X6 3.0 AT,2023,10,15299999,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_10_km_3309000344
7,BMW 3 серия 2.0 AT,2022,3352,6190000,седан,задний,бензин,https://www.avito.ru/krasnodar/avtomobili/bmw_3_seriya_2.0_at_2022_3_352_km_3696497270
14,BMW X3 3.0 AT,2013,102000,2229000,внедорожник,полный,дизель,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_x3_3.0_at_2013_102_000_km_3684197256
14,BMW X2 2.0 AT,2018,47000,3100000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x2_2.0_at_2018_47_000_km_3879558508
21,BMW X6 3.0 AT,2014,69500,4195000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2014_69_500_km_3886344725
7,BMW X7 3.0 AT,2022,82833,9600000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2022_82_833_km_3749290511
7,BMW X7 3.0 AT,2019,97536,7670000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2019_97_536_km_3899349489
1,BMW X5 3.0 AT,2019,80304,5897000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_80_304_km_3848710988
0,BMW 5 серия 3.0 AT,2019,88556,4899000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2019_88_556_km_3900030732
1,BMW X1 2.0 AT,2017,132217,2570000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2017_132_217_km_3857987676
2,BMW X7 3.0 AT,2019,78659,7395000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2019_78_659_km_3942997714
2,BMW 4 серия 3.0 AT,2024,10,10800000,кабриолет,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_3.0_at_2024_10_km_3821336730
3,BMW X5 3.0 AT,2019,109354,7247000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_109_354_km_4027480154
5,BMW X6 3.0 AT,2023,7000,11150000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_7_000_km_4138402921
7,BMW X5 3.0 AT,2019,125112,5898000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_125_112_km_3725053893
6,BMW 5 серия 2.0 AT,2018,121689,3519700,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2018_121_689_km_3703448675
6,BMW X1 2.0 AT,2017,151250,2399000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2017_151_250_km_3920096651
5,BMW 1 серия 2.0 AT,2019,48354,2865000,хетчбэк,передний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_2.0_at_2019_48_354_km_3804278712
7,BMW 4 серия 2.0 AT,2018,72090,3859000,купе,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2018_72_090_km_3895596707
5,BMW X3 2.0 AT,2023,0,8750000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2023_3872376963
5,BMW X6 3.0 AT,2020,72717,7981000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2020_72_717_km_2810969023
5,BMW X5 M 4.4 AT,2023,1,22000000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_m_4.4_at_2023_1_km_4138531956
7,BMW X4 3.0 AT,2018,35300,5590000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x4_3.0_at_2018_35_300_km_3821443888
5,BMW 5 серия 2.0 AT,2019,87553,4275700,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2019_87_553_km_3799301667
6,BMW X5 3.0 AT,2019,117992,6399000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_117_992_km_3855718588
5,BMW X5 3.0 AT,2021,28601,7362000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2021_28_601_km_3900429164
7,BMW XM 4.4 AT,2023,500,20100000,внедорожник,полный,гибрид,https://www.avito.ru/moskva/avtomobili/bmw_xm_4.4_at_2023_500_km_3063548134
5,BMW X3 2.0 AT,2023,0,8750000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2023_3872342301
7,BMW 5 серия 2.0 AT,2021,41000,5400000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2021_41_000_km_4038077084
7,BMW X6 3.0 AT,2023,10,15299999,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_10_km_3309000344
7,BMW 3 серия 2.0 AT,2022,3352,6190000,седан,задний,бензин,https://www.avito.ru/krasnodar/avtomobili/bmw_3_seriya_2.0_at_2022_3_352_km_3696497270
14,BMW X3 3.0 AT,2013,102000,2229000,внедорожник,полный,дизель,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_x3_3.0_at_2013_102_000_km_3684197256
14,BMW X2 2.0 AT,2018,47000,3100000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x2_2.0_at_2018_47_000_km_3879558508
21,BMW X6 3.0 AT,2014,69500,4195000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2014_69_500_km_3886344725
7,BMW X7 3.0 AT,2022,82833,9600000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2022_82_833_km_3749290511
7,BMW X7 3.0 AT,2019,97536,7670000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2019_97_536_km_3899349489
7,BMW X4 2.0 AT,2023,0,9090000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x4_2.0_at_2023_3814909398
1,BMW X5 3.0 AT,2019,80304,5897000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_80_304_km_3848710988
0,BMW 5 серия 3.0 AT,2019,88556,4899000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2019_88_556_km_3900030732
1,BMW X1 2.0 AT,2017,132217,2570000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2017_132_217_km_3857987676
2,BMW X7 3.0 AT,2019,78659,7395000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2019_78_659_km_3942997714
2,BMW 4 серия 3.0 AT,2024,10,10800000,кабриолет,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_3.0_at_2024_10_km_3821336730
3,BMW X5 3.0 AT,2019,109354,7247000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_109_354_km_4027480154
5,BMW X6 3.0 AT,2023,7000,11150000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_7_000_km_4138402921
7,BMW X5 3.0 AT,2019,125112,5898000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_125_112_km_3725053893
6,BMW 5 серия 2.0 AT,2018,121689,3519700,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2018_121_689_km_3703448675
6,BMW X1 2.0 AT,2017,151250,2399000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2017_151_250_km_3920096651
5,BMW 1 серия 2.0 AT,2019,48354,2865000,хетчбэк,передний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_2.0_at_2019_48_354_km_3804278712
7,BMW 4 серия 2.0 AT,2018,72090,3859000,купе,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2018_72_090_km_3895596707
5,BMW X3 2.0 AT,2023,0,8750000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2023_3872376963
7,BMW 3 серия 2.0 AT,2020,20649,3600000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2020_20_649_km_3750507816
14,BMW X5 3.0 AT,2023,50,11900000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2023_50_km_3309004650
7,BMW 5 серия 2.0 AT,2014,75500,2320000,седан,задний,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_5_seriya_2.0_at_2014_75_500_km_3908513659
7,BMW 5 серия 2.0 AT,2020,30432,5900000,седан,задний,дизель,https://www.avito.ru/krasnodar/avtomobili/bmw_5_seriya_2.0_at_2020_30_432_km_3983868959
14,BMW 5 серия GT 3.0 AT,2014,166356,2600000,лифтбек,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_gt_3.0_at_2014_166_356_km_3879424217
14,BMW 3 серия 2.0 AT,2019,42567,4450000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_42_567_km_3917705458
7,BMW X5 3.0 AT,2023,0,14800000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2023_3815400252
14,BMW X6 3.0 AT,2020,98072,7700000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2020_98_072_km_3941461658
1,BMW 3 серия 2.0 AT,2015,104501,1823000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2015_104_501_km_3848625212
0,BMW X5 3.0 AT,2014,129307,3249000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2014_129_307_km_3900556969
1,BMW 3 серия 1.5 AT,2017,107000,1885000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_1.5_at_2017_107_000_km_4177963326
2,BMW 4 серия 3.0 AT,2024,10,10700000,кабриолет,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_3.0_at_2024_10_km_3820922088
7,BMW 3 серия 2.0 AT,2019,91800,3897000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_91_800_km_3994711797
14,BMW 7 серия 3.0 AT,2023,13900,13800000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_3.0_at_2023_13_900_km_4105910320
14,BMW 3 серия GT 2.0 AT,2017,138841,2565000,лифтбек,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_gt_2.0_at_2017_138_841_km_3863365066
7,BMW 4 серия Gran Coupe 2.0 AT,2017,115845,2999000,лифтбек,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_gran_coupe_2.0_at_2017_115_845_km_3820937956
4,BMW 5 серия 2.0 AT,2014,111390,2477000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2014_111_390_km_3823825238
5,BMW X5 3.0 AT,2020,84604,8180000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_84_604_km_3868134818
7,BMW X4 M 3.0 AT,2023,7659,11599000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x4_m_3.0_at_2023_7_659_km_3894885336
7,BMW X5 3.0 AT,2023,0,15000000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2023_3552471108
7,BMW X5 3.0 AT,2023,0,14500000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2023_3815467684
1,BMW X5 3.0 AT,2019,80304,5897000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_80_304_km_3848710988
0,BMW 5 серия 3.0 AT,2019,88556,4899000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2019_88_556_km_3900030732
1,BMW X1 2.0 AT,2017,132217,2570000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2017_132_217_km_3857987676
2,BMW X7 3.0 AT,2019,78659,7395000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2019_78_659_km_3942997714
2,BMW 4 серия 3.0 AT,2024,10,10800000,кабриолет,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_3.0_at_2024_10_km_3821336730
3,BMW X5 3.0 AT,2019,109354,7247000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_109_354_km_4027480154
5,BMW X6 3.0 AT,2023,7000,11150000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_7_000_km_4138402921
7,BMW X5 3.0 AT,2019,125112,5898000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_125_112_km_3725053893
6,BMW 5 серия 2.0 AT,2018,121689,3519700,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2018_121_689_km_3703448675
6,BMW X1 2.0 AT,2017,151250,2399000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2017_151_250_km_3920096651
5,BMW 1 серия 2.0 AT,2019,48354,2865000,хетчбэк,передний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_2.0_at_2019_48_354_km_3804278712
7,BMW 4 серия 2.0 AT,2018,72090,3859000,купе,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2018_72_090_km_3895596707
5,BMW X3 2.0 AT,2023,0,8750000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2023_3872376963
7,BMW 3 серия 2.0 AT,2020,20649,3600000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2020_20_649_km_3750507816
14,BMW X5 3.0 AT,2023,50,11900000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2023_50_km_3309004650
7,BMW 5 серия 2.0 AT,2014,75500,2320000,седан,задний,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_5_seriya_2.0_at_2014_75_500_km_3908513659
7,BMW 5 серия 2.0 AT,2020,30432,5900000,седан,задний,дизель,https://www.avito.ru/krasnodar/avtomobili/bmw_5_seriya_2.0_at_2020_30_432_km_3983868959
14,BMW 5 серия GT 3.0 AT,2014,166356,2600000,лифтбек,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_gt_3.0_at_2014_166_356_km_3879424217
14,BMW 3 серия 2.0 AT,2019,42567,4450000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_42_567_km_3917705458
14,BMW X6 3.0 AT,2020,98072,7700000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2020_98_072_km_3941461658
7,BMW X5 3.0 AT,2022,11988,7877000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2022_11_988_km_3802787400
1,BMW 3 серия 2.0 AT,2015,104501,1823000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2015_104_501_km_3848625212
0,BMW X5 3.0 AT,2014,129307,3249000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2014_129_307_km_3900556969
1,BMW 3 серия 1.5 AT,2017,107000,1885000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_1.5_at_2017_107_000_km_4177963326
